PV,elemField,elemHandle,elemIndex,elemLength,elemName,elemPosition,elemType,machine,physicsName,physicsType
VA:LS1_CA02:CAV2_D1169:PHA_RD,PHA,readback,42,0.24,LS1_CA02:CAV2_D1169,4.454778,CAV,VA,b04 resonator,CAV_B04,phantasy.sys.LS1,phantasy.sub.CA02,phantasy.LINAC
VA:LS1_CA02:CAV2_D1169:AMPL_CSET,AMP,setpoint,42,0.24,LS1_CA02:CAV2_D1169,4.454778,CAV,VA,b04 resonator,CAV_B04,phantasy.sys.LS1,phantasy.sub.CA02,phantasy.LINAC
VA:LS1_CA02:CAV2_D1169:AMPL_RSET,AMP,readset,42,0.24,LS1_CA02:CAV2_D1169,4.454778,CAV,VA,b04 resonator,CAV_B04,phantasy.sys.LS1,phantasy.sub.CA02,phantasy.LINAC
VA:LS1_CA02:CAV2_D1169:AMPL_RD,AMP,readback,42,0.24,LS1_CA02:CAV2_D1169,4.454778,CAV,VA,b04 resonator,CAV_B04,phantasy.sys.LS1,phantasy.sub.CA02,phantasy.LINAC
VA:LS1_CA02:CAV3_D1176:PHA_CSET,PHA,setpoint,44,0.24,LS1_CA02:CAV3_D1176,5.088334,CAV,VA,b04 resonator,CAV_B04,phantasy.sys.LS1,phantasy.sub.CA02,phantasy.LINAC
VA:LS1_CA02:CAV3_D1176:PHA_RSET,PHA,readset,44,0.24,LS1_CA02:CAV3_D1176,5.088334,CAV,VA,b04 resonator,CAV_B04,phantasy.sys.LS1,phantasy.sub.CA02,phantasy.LINAC
VA:LS1_CA02:CAV3_D1176:PHA_RD,PHA,readback,44,0.24,LS1_CA02:CAV3_D1176,5.088334,CAV,VA,b04 resonator,CAV_B04,phantasy.sys.LS1,phantasy.sub.CA02,phantasy.LINAC
VA:LS1_CA02:CAV3_D1176:AMPL_CSET,AMP,setpoint,44,0.24,LS1_CA02:CAV3_D1176,5.088334,CAV,VA,b04 resonator,CAV_B04,phantasy.sys.LS1,phantasy.sub.CA02,phantasy.LINAC
VA:LS1_CA02:CAV3_D1176:AMPL_RSET,AMP,readset,44,0.24,LS1_CA02:CAV3_D1176,5.088334,CAV,VA,b04 resonator,CAV_B04,phantasy.sys.LS1,phantasy.sub.CA02,phantasy.LINAC
VA:LS1_CA02:CAV3_D1176:AMPL_RD,AMP,readback,44,0.24,LS1_CA02:CAV3_D1176,5.088334,CAV,VA,b04 resonator,CAV_B04,phantasy.sys.LS1,phantasy.sub.CA02,phantasy.LINAC
VA:LS1_CA02:BPM_D1177:X_RD,X,readback,47,0.0,LS1_CA02:BPM_D1177,5.1565255,BPM,VA,"position monitor, BPMc",BPM6,phantasy.sys.LS1,phantasy.sub.CA02,phantasy.LINAC
VA:LS1_CA02:BPM_D1177:Y_RD,Y,readback,47,0.0,LS1_CA02:BPM_D1177,5.1565255,BPM,VA,"position monitor, BPMc",BPM6,phantasy.sys.LS1,phantasy.sub.CA02,phantasy.LINAC
VA:LS1_CA02:BPM_D1177:PHA_RD,PHA,readback,47,0.0,LS1_CA02:BPM_D1177,5.1565255,BPM,VA,"position monitor, BPMc",BPM6,phantasy.sys.LS1,phantasy.sub.CA02,phantasy.LINAC
VA:LS1_CA02:BPM_D1177:ENG_RD,ENG,readback,47,0.0,LS1_CA02:BPM_D1177,5.1565255,BPM,VA,"position monitor, BPMc",BPM6,phantasy.sys.LS1,phantasy.sub.CA02,phantasy.LINAC
VA:LS1_CA02:SOL2_D1180:B_CSET,B,setpoint,50,0.2,LS1_CA02:SOL2_D1180,5.515612,SOL,VA,solenoid+correctors,SOL_S1,phantasy.sys.LS1,phantasy.sub.CA02,phantasy.LINAC
VA:LS1_CA02:SOL2_D1180:B_RSET,B,readset,50,0.2,LS1_CA02:SOL2_D1180,5.515612,SOL,VA,solenoid+correctors,SOL_S1,phantasy.sys.LS1,phantasy.sub.CA02,phantasy.LINAC
VA:LS1_CA02:SOL2_D1180:B_RD,B,readback,50,0.2,LS1_CA02:SOL2_D1180,5.515612,SOL,VA,solenoid+correctors,SOL_S1,phantasy.sys.LS1,phantasy.sub.CA02,phantasy.LINAC
VA:LS1_CA02:DCH_D1180:ANG_CSET,ANG,setpoint,50,0.0,LS1_CA02:DCH_D1180,5.415612,HCOR,VA,horiz. corrector magnet,S1,phantasy.sys.LS1,phantasy.sub.CA02,phantasy.LINAC
VA:LS1_CA02:DCH_D1180:ANG_RSET,ANG,readset,50,0.0,LS1_CA02:DCH_D1180,5.415612,HCOR,VA,horiz. corrector magnet,S1,phantasy.sys.LS1,phantasy.sub.CA02,phantasy.LINAC
VA:LS1_CA02:DCH_D1180:ANG_RD,ANG,readback,50,0.0,LS1_CA02:DCH_D1180,5.415612,HCOR,VA,horiz. corrector magnet,S1,phantasy.sys.LS1,phantasy.sub.CA02,phantasy.LINAC
VA:LS1_CA02:DCV_D1180:ANG_CSET,ANG,setpoint,50,0.0,LS1_CA02:DCV_D1180,5.415612,VCOR,VA,vert. corrector magnet,S1,phantasy.sys.LS1,phantasy.sub.CA02,phantasy.LINAC
VA:LS1_CA02:DCV_D1180:ANG_RSET,ANG,readset,50,0.0,LS1_CA02:DCV_D1180,5.415612,VCOR,VA,vert. corrector magnet,S1,phantasy.sys.LS1,phantasy.sub.CA02,phantasy.LINAC
VA:LS1_CA02:DCV_D1180:ANG_RD,ANG,readback,50,0.0,LS1_CA02:DCV_D1180,5.415612,VCOR,VA,vert. corrector magnet,S1,phantasy.sys.LS1,phantasy.sub.CA02,phantasy.LINAC
VA:LS1_CA02:CAV4_D1184:PHA_CSET,PHA,setpoint,53,0.24,LS1_CA02:CAV4_D1184,5.930017,CAV,VA,b04 resonator,CAV_B04,phantasy.sys.LS1,phantasy.sub.CA02,phantasy.LINAC
VA:LS1_CA02:CAV4_D1184:PHA_RSET,PHA,readset,53,0.24,LS1_CA02:CAV4_D1184,5.930017,CAV,VA,b04 resonator,CAV_B04,phantasy.sys.LS1,phantasy.sub.CA02,phantasy.LINAC
VA:LS1_CA02:CAV4_D1184:PHA_RD,PHA,readback,53,0.24,LS1_CA02:CAV4_D1184,5.930017,CAV,VA,b04 resonator,CAV_B04,phantasy.sys.LS1,phantasy.sub.CA02,phantasy.LINAC
VA:LS1_CA02:CAV4_D1184:AMPL_CSET,AMP,setpoint,53,0.24,LS1_CA02:CAV4_D1184,5.930017,CAV,VA,b04 resonator,CAV_B04,phantasy.sys.LS1,phantasy.sub.CA02,phantasy.LINAC
VA:LS1_CA02:CAV4_D1184:AMPL_RSET,AMP,readset,53,0.24,LS1_CA02:CAV4_D1184,5.930017,CAV,VA,b04 resonator,CAV_B04,phantasy.sys.LS1,phantasy.sub.CA02,phantasy.LINAC
VA:LS1_CA02:CAV4_D1184:AMPL_RD,AMP,readback,53,0.24,LS1_CA02:CAV4_D1184,5.930017,CAV,VA,b04 resonator,CAV_B04,phantasy.sys.LS1,phantasy.sub.CA02,phantasy.LINAC
VA:LS1_WA02:BPM_D1188:X_RD,X,readback,57,0.0,LS1_WA02:BPM_D1188,6.2516055,BPM,VA,position monitor,BPM2,phantasy.sys.LS1,phantasy.sub.WA02,phantasy.LINAC
VA:LS1_WA02:BPM_D1188:Y_RD,Y,readback,57,0.0,LS1_WA02:BPM_D1188,6.2516055,BPM,VA,position monitor,BPM2,phantasy.sys.LS1,phantasy.sub.WA02,phantasy.LINAC
VA:LS1_WA02:BPM_D1188:PHA_RD,PHA,readback,57,0.0,LS1_WA02:BPM_D1188,6.2516055,BPM,VA,position monitor,BPM2,phantasy.sys.LS1,phantasy.sub.WA02,phantasy.LINAC
VA:LS1_WA02:BPM_D1188:ENG_RD,ENG,readback,57,0.0,LS1_WA02:BPM_D1188,6.2516055,BPM,VA,position monitor,BPM2,phantasy.sys.LS1,phantasy.sub.WA02,phantasy.LINAC
VA:LS1_CA03:CAV1_D1195:PHA_CSET,PHA,setpoint,65,0.24,LS1_CA03:CAV1_D1195,6.98619,CAV,VA,b04 resonator,CAV_B04,phantasy.sys.LS1,phantasy.sub.CA03,phantasy.LINAC
VA:LS1_CA03:CAV1_D1195:PHA_RSET,PHA,readset,65,0.24,LS1_CA03:CAV1_D1195,6.98619,CAV,VA,b04 resonator,CAV_B04,phantasy.sys.LS1,phantasy.sub.CA03,phantasy.LINAC
VA:LS1_CA03:CAV1_D1195:PHA_RD,PHA,readback,65,0.24,LS1_CA03:CAV1_D1195,6.98619,CAV,VA,b04 resonator,CAV_B04,phantasy.sys.LS1,phantasy.sub.CA03,phantasy.LINAC
VA:LS1_CA03:CAV1_D1195:AMPL_CSET,AMP,setpoint,65,0.24,LS1_CA03:CAV1_D1195,6.98619,CAV,VA,b04 resonator,CAV_B04,phantasy.sys.LS1,phantasy.sub.CA03,phantasy.LINAC
VA:LS1_CA03:CAV1_D1195:AMPL_RSET,AMP,readset,65,0.24,LS1_CA03:CAV1_D1195,6.98619,CAV,VA,b04 resonator,CAV_B04,phantasy.sys.LS1,phantasy.sub.CA03,phantasy.LINAC
VA:LS1_CA03:CAV1_D1195:AMPL_RD,AMP,readback,65,0.24,LS1_CA03:CAV1_D1195,6.98619,CAV,VA,b04 resonator,CAV_B04,phantasy.sys.LS1,phantasy.sub.CA03,phantasy.LINAC
VA:LS1_CA03:BPM_D1196:X_RD,X,readback,68,0.0,LS1_CA03:BPM_D1196,7.0543815,BPM,VA,"position monitor, BPMc",BPM6,phantasy.sys.LS1,phantasy.sub.CA03,phantasy.LINAC
VA:LS1_CA03:BPM_D1196:Y_RD,Y,readback,68,0.0,LS1_CA03:BPM_D1196,7.0543815,BPM,VA,"position monitor, BPMc",BPM6,phantasy.sys.LS1,phantasy.sub.CA03,phantasy.LINAC
VA:LS1_CA03:BPM_D1196:PHA_RD,PHA,readback,68,0.0,LS1_CA03:BPM_D1196,7.0543815,BPM,VA,"position monitor, BPMc",BPM6,phantasy.sys.LS1,phantasy.sub.CA03,phantasy.LINAC
