2017-02-06 12:02:20 [ model ] set LS1_CB06:SOL1_D1554:B              with     7.340000e+00 which was     7.340000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB06:DCH_D1554:ANG             with     1.791567e-05 which was     0.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB06:DCV_D1554:ANG             with     1.439995e-04 which was     0.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB06:CAV2_D1560:PHA            with    -2.100000e+01 which was    -2.100000e+01
2017-02-06 12:02:20 [ model ] set LS1_CB06:CAV2_D1560:AMP            with     1.000000e+00 which was     1.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB06:CAV2_D1560:FREQ           with     8.050000e+07 which was     8.050000e+07
2017-02-06 12:02:20 [ model ] set LS1_CB06:CAV3_D1564:PHA            with    -2.100000e+01 which was    -2.100000e+01
2017-02-06 12:02:20 [ model ] set LS1_CB06:CAV3_D1564:AMP            with     1.000000e+00 which was     1.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB06:CAV3_D1564:FREQ           with     8.050000e+07 which was     8.050000e+07
2017-02-06 12:02:20 [ model ] set LS1_CB06:CAV4_D1567:PHA            with    -2.100000e+01 which was    -2.100000e+01
2017-02-06 12:02:20 [ model ] set LS1_CB06:CAV4_D1567:AMP            with     1.000000e+00 which was     1.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB06:CAV4_D1567:FREQ           with     8.050000e+07 which was     8.050000e+07
2017-02-06 12:02:20 [ model ] set LS1_CB06:SOL2_D1574:B              with     6.500000e+00 which was     6.500000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB06:DCH_D1574:ANG             with     1.736664e-05 which was     0.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB06:DCV_D1574:ANG             with     1.702954e-04 which was     0.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB06:CAV5_D1580:PHA            with    -2.100000e+01 which was    -2.100000e+01
2017-02-06 12:02:20 [ model ] set LS1_CB06:CAV5_D1580:AMP            with     1.000000e+00 which was     1.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB06:CAV5_D1580:FREQ           with     8.050000e+07 which was     8.050000e+07
2017-02-06 12:02:20 [ model ] set LS1_CB06:CAV6_D1583:PHA            with    -2.100000e+01 which was    -2.100000e+01
2017-02-06 12:02:20 [ model ] set LS1_CB06:CAV6_D1583:AMP            with     1.000000e+00 which was     1.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB06:CAV6_D1583:FREQ           with     8.050000e+07 which was     8.050000e+07
2017-02-06 12:02:20 [ model ] set LS1_CB06:CAV7_D1587:PHA            with    -2.100000e+01 which was    -2.100000e+01
2017-02-06 12:02:20 [ model ] set LS1_CB06:CAV7_D1587:AMP            with     1.000000e+00 which was     1.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB06:CAV7_D1587:FREQ           with     8.050000e+07 which was     8.050000e+07
2017-02-06 12:02:20 [ model ] set LS1_CB06:SOL3_D1594:B              with     7.500000e+00 which was     7.500000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB06:DCH_D1594:ANG             with     5.698795e-05 which was     0.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB06:DCV_D1594:ANG             with     1.716909e-04 which was     0.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB06:CAV8_D1599:PHA            with    -4.000000e+01 which was    -4.000000e+01
2017-02-06 12:02:20 [ model ] set LS1_CB06:CAV8_D1599:AMP            with     1.000000e+00 which was     1.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB06:CAV8_D1599:FREQ           with     8.050000e+07 which was     8.050000e+07
2017-02-06 12:02:20 [ model ] set LS1_CB07:CAV1_D1611:PHA            with    -4.000000e+01 which was    -4.000000e+01
2017-02-06 12:02:20 [ model ] set LS1_CB07:CAV1_D1611:AMP            with     1.000000e+00 which was     1.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB07:CAV1_D1611:FREQ           with     8.050000e+07 which was     8.050000e+07
2017-02-06 12:02:20 [ model ] set LS1_CB07:SOL1_D1618:B              with     7.500000e+00 which was     7.500000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB07:DCH_D1618:ANG             with     5.118998e-05 which was     0.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB07:DCV_D1618:ANG             with     1.205702e-04 which was     0.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB07:CAV2_D1623:PHA            with    -2.100000e+01 which was    -2.100000e+01
2017-02-06 12:02:20 [ model ] set LS1_CB07:CAV2_D1623:AMP            with     1.000000e+00 which was     1.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB07:CAV2_D1623:FREQ           with     8.050000e+07 which was     8.050000e+07
2017-02-06 12:02:20 [ model ] set LS1_CB07:CAV3_D1627:PHA            with    -2.100000e+01 which was    -2.100000e+01
2017-02-06 12:02:20 [ model ] set LS1_CB07:CAV3_D1627:AMP            with     1.000000e+00 which was     1.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB07:CAV3_D1627:FREQ           with     8.050000e+07 which was     8.050000e+07
2017-02-06 12:02:20 [ model ] set LS1_CB07:CAV4_D1631:PHA            with    -2.100000e+01 which was    -2.100000e+01
2017-02-06 12:02:20 [ model ] set LS1_CB07:CAV4_D1631:AMP            with     1.000000e+00 which was     1.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB07:CAV4_D1631:FREQ           with     8.050000e+07 which was     8.050000e+07
2017-02-06 12:02:20 [ model ] set LS1_CB07:SOL2_D1637:B              with     6.800000e+00 which was     6.800000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB07:DCH_D1637:ANG             with     2.697863e-05 which was     0.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB07:DCV_D1637:ANG             with     1.330533e-04 which was     0.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB07:CAV5_D1643:PHA            with    -2.100000e+01 which was    -2.100000e+01
2017-02-06 12:02:20 [ model ] set LS1_CB07:CAV5_D1643:AMP            with     1.000000e+00 which was     1.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB07:CAV5_D1643:FREQ           with     8.050000e+07 which was     8.050000e+07
2017-02-06 12:02:20 [ model ] set LS1_CB07:CAV6_D1647:PHA            with    -2.100000e+01 which was    -2.100000e+01
2017-02-06 12:02:20 [ model ] set LS1_CB07:CAV6_D1647:AMP            with     1.000000e+00 which was     1.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB07:CAV6_D1647:FREQ           with     8.050000e+07 which was     8.050000e+07
2017-02-06 12:02:20 [ model ] set LS1_CB07:CAV7_D1651:PHA            with    -2.100000e+01 which was    -2.100000e+01
2017-02-06 12:02:20 [ model ] set LS1_CB07:CAV7_D1651:AMP            with     1.000000e+00 which was     1.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB07:CAV7_D1651:FREQ           with     8.050000e+07 which was     8.050000e+07
2017-02-06 12:02:20 [ model ] set LS1_CB07:SOL3_D1657:B              with     7.250000e+00 which was     7.250000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB07:DCH_D1657:ANG             with     4.485391e-05 which was     0.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB07:DCV_D1657:ANG             with     1.563426e-04 which was     0.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB07:CAV8_D1663:PHA            with    -4.000000e+01 which was    -4.000000e+01
2017-02-06 12:02:20 [ model ] set LS1_CB07:CAV8_D1663:AMP            with     1.000000e+00 which was     1.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB07:CAV8_D1663:FREQ           with     8.050000e+07 which was     8.050000e+07
2017-02-06 12:02:20 [ model ] set LS1_CB08:CAV1_D1675:PHA            with    -4.000000e+01 which was    -4.000000e+01
2017-02-06 12:02:20 [ model ] set LS1_CB08:CAV1_D1675:AMP            with     1.000000e+00 which was     1.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB08:CAV1_D1675:FREQ           with     8.050000e+07 which was     8.050000e+07
2017-02-06 12:02:20 [ model ] set LS1_CB08:SOL1_D1681:B              with     7.650000e+00 which was     7.650000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB08:DCH_D1681:ANG             with     5.817452e-05 which was     0.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB08:DCV_D1681:ANG             with     1.472049e-04 which was     0.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB08:CAV2_D1687:PHA            with    -2.100000e+01 which was    -2.100000e+01
2017-02-06 12:02:20 [ model ] set LS1_CB08:CAV2_D1687:AMP            with     1.000000e+00 which was     1.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB08:CAV2_D1687:FREQ           with     8.050000e+07 which was     8.050000e+07
2017-02-06 12:02:20 [ model ] set LS1_CB08:CAV3_D1691:PHA            with    -2.100000e+01 which was    -2.100000e+01
2017-02-06 12:02:20 [ model ] set LS1_CB08:CAV3_D1691:AMP            with     1.000000e+00 which was     1.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB08:CAV3_D1691:FREQ           with     8.050000e+07 which was     8.050000e+07
2017-02-06 12:02:20 [ model ] set LS1_CB08:CAV4_D1695:PHA            with    -2.100000e+01 which was    -2.100000e+01
2017-02-06 12:02:20 [ model ] set LS1_CB08:CAV4_D1695:AMP            with     1.000000e+00 which was     1.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB08:CAV4_D1695:FREQ           with     8.050000e+07 which was     8.050000e+07
2017-02-06 12:02:20 [ model ] set LS1_CB08:SOL2_D1701:B              with     7.000000e+00 which was     7.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB08:DCH_D1701:ANG             with     5.270105e-05 which was     0.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB08:DCV_D1701:ANG             with     1.510140e-04 which was     0.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB08:CAV5_D1707:PHA            with    -2.100000e+01 which was    -2.100000e+01
2017-02-06 12:02:20 [ model ] set LS1_CB08:CAV5_D1707:AMP            with     1.000000e+00 which was     1.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB08:CAV5_D1707:FREQ           with     8.050000e+07 which was     8.050000e+07
2017-02-06 12:02:20 [ model ] set LS1_CB08:CAV6_D1711:PHA            with    -2.100000e+01 which was    -2.100000e+01
2017-02-06 12:02:20 [ model ] set LS1_CB08:CAV6_D1711:AMP            with     1.000000e+00 which was     1.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB08:CAV6_D1711:FREQ           with     8.050000e+07 which was     8.050000e+07
2017-02-06 12:02:20 [ model ] set LS1_CB08:CAV7_D1715:PHA            with    -2.100000e+01 which was    -2.100000e+01
2017-02-06 12:02:20 [ model ] set LS1_CB08:CAV7_D1715:AMP            with     1.000000e+00 which was     1.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB08:CAV7_D1715:FREQ           with     8.050000e+07 which was     8.050000e+07
2017-02-06 12:02:20 [ model ] set LS1_CB08:SOL3_D1721:B              with     7.800000e+00 which was     7.800000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB08:DCH_D1721:ANG             with     5.664347e-05 which was     0.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB08:DCV_D1721:ANG             with     1.565010e-04 which was     0.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB08:CAV8_D1727:PHA            with    -4.000000e+01 which was    -4.000000e+01
2017-02-06 12:02:20 [ model ] set LS1_CB08:CAV8_D1727:AMP            with     1.000000e+00 which was     1.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB08:CAV8_D1727:FREQ           with     8.050000e+07 which was     8.050000e+07
2017-02-06 12:02:20 [ model ] set LS1_CB09:CAV1_D1739:PHA            with    -4.000000e+01 which was    -4.000000e+01
2017-02-06 12:02:20 [ model ] set LS1_CB09:CAV1_D1739:AMP            with     1.000000e+00 which was     1.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB09:CAV1_D1739:FREQ           with     8.050000e+07 which was     8.050000e+07
2017-02-06 12:02:20 [ model ] set LS1_CB09:SOL1_D1745:B              with     7.850000e+00 which was     7.850000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB09:DCH_D1745:ANG             with     3.893617e-05 which was     0.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB09:DCV_D1745:ANG             with     1.398547e-04 which was     0.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB09:CAV2_D1751:PHA            with    -2.100000e+01 which was    -2.100000e+01
2017-02-06 12:02:20 [ model ] set LS1_CB09:CAV2_D1751:AMP            with     1.000000e+00 which was     1.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB09:CAV2_D1751:FREQ           with     8.050000e+07 which was     8.050000e+07
2017-02-06 12:02:20 [ model ] set LS1_CB09:CAV3_D1755:PHA            with    -2.100000e+01 which was    -2.100000e+01
2017-02-06 12:02:20 [ model ] set LS1_CB09:CAV3_D1755:AMP            with     1.000000e+00 which was     1.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB09:CAV3_D1755:FREQ           with     8.050000e+07 which was     8.050000e+07
2017-02-06 12:02:20 [ model ] set LS1_CB09:CAV4_D1759:PHA            with    -2.100000e+01 which was    -2.100000e+01
2017-02-06 12:02:20 [ model ] set LS1_CB09:CAV4_D1759:AMP            with     1.000000e+00 which was     1.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB09:CAV4_D1759:FREQ           with     8.050000e+07 which was     8.050000e+07
2017-02-06 12:02:20 [ model ] set LS1_CB09:SOL2_D1765:B              with     7.050000e+00 which was     7.050000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB09:DCH_D1765:ANG             with     2.161394e-05 which was     0.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB09:DCV_D1765:ANG             with     1.472623e-04 which was     0.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB09:CAV5_D1771:PHA            with    -2.100000e+01 which was    -2.100000e+01
2017-02-06 12:02:20 [ model ] set LS1_CB09:CAV5_D1771:AMP            with     1.000000e+00 which was     1.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB09:CAV5_D1771:FREQ           with     8.050000e+07 which was     8.050000e+07
2017-02-06 12:02:20 [ model ] set LS1_CB09:CAV6_D1775:PHA            with    -2.100000e+01 which was    -2.100000e+01
2017-02-06 12:02:20 [ model ] set LS1_CB09:CAV6_D1775:AMP            with     1.000000e+00 which was     1.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB09:CAV6_D1775:FREQ           with     8.050000e+07 which was     8.050000e+07
2017-02-06 12:02:20 [ model ] set LS1_CB09:CAV7_D1779:PHA            with    -2.100000e+01 which was    -2.100000e+01
2017-02-06 12:02:20 [ model ] set LS1_CB09:CAV7_D1779:AMP            with     1.000000e+00 which was     1.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB09:CAV7_D1779:FREQ           with     8.050000e+07 which was     8.050000e+07
2017-02-06 12:02:20 [ model ] set LS1_CB09:SOL3_D1785:B              with     8.000000e+00 which was     8.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB09:DCH_D1785:ANG             with     2.783717e-05 which was     0.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB09:DCV_D1785:ANG             with     1.586480e-04 which was     0.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB09:CAV8_D1791:PHA            with    -4.000000e+01 which was    -4.000000e+01
2017-02-06 12:02:20 [ model ] set LS1_CB09:CAV8_D1791:AMP            with     1.000000e+00 which was     1.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB09:CAV8_D1791:FREQ           with     8.050000e+07 which was     8.050000e+07
2017-02-06 12:02:20 [ model ] set LS1_CB10:CAV1_D1802:PHA            with    -4.000000e+01 which was    -4.000000e+01
2017-02-06 12:02:20 [ model ] set LS1_CB10:CAV1_D1802:AMP            with     1.000000e+00 which was     1.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB10:CAV1_D1802:FREQ           with     8.050000e+07 which was     8.050000e+07
2017-02-06 12:02:20 [ model ] set LS1_CB10:SOL1_D1809:B              with     7.750000e+00 which was     7.750000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB10:DCH_D1809:ANG             with     3.570200e-05 which was     0.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB10:DCV_D1809:ANG             with     1.367777e-04 which was     0.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB10:CAV2_D1814:PHA            with    -2.100000e+01 which was    -2.100000e+01
2017-02-06 12:02:20 [ model ] set LS1_CB10:CAV2_D1814:AMP            with     1.000000e+00 which was     1.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB10:CAV2_D1814:FREQ           with     8.050000e+07 which was     8.050000e+07
2017-02-06 12:02:20 [ model ] set LS1_CB10:CAV3_D1818:PHA            with    -2.100000e+01 which was    -2.100000e+01
2017-02-06 12:02:20 [ model ] set LS1_CB10:CAV3_D1818:AMP            with     1.000000e+00 which was     1.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB10:CAV3_D1818:FREQ           with     8.050000e+07 which was     8.050000e+07
2017-02-06 12:02:20 [ model ] set LS1_CB10:CAV4_D1822:PHA            with    -2.100000e+01 which was    -2.100000e+01
2017-02-06 12:02:20 [ model ] set LS1_CB10:CAV4_D1822:AMP            with     1.000000e+00 which was     1.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB10:CAV4_D1822:FREQ           with     8.050000e+07 which was     8.050000e+07
2017-02-06 12:02:20 [ model ] set LS1_CB10:SOL2_D1829:B              with     7.000000e+00 which was     7.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB10:DCH_D1829:ANG             with     3.072670e-05 which was     0.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB10:DCV_D1829:ANG             with     1.277209e-04 which was     0.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB10:CAV5_D1834:PHA            with    -2.100000e+01 which was    -2.100000e+01
2017-02-06 12:02:20 [ model ] set LS1_CB10:CAV5_D1834:AMP            with     1.000000e+00 which was     1.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB10:CAV5_D1834:FREQ           with     8.050000e+07 which was     8.050000e+07
2017-02-06 12:02:20 [ model ] set LS1_CB10:CAV6_D1838:PHA            with    -2.100000e+01 which was    -2.100000e+01
2017-02-06 12:02:20 [ model ] set LS1_CB10:CAV6_D1838:AMP            with     1.000000e+00 which was     1.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB10:CAV6_D1838:FREQ           with     8.050000e+07 which was     8.050000e+07
2017-02-06 12:02:20 [ model ] set LS1_CB10:CAV7_D1842:PHA            with    -2.100000e+01 which was    -2.100000e+01
2017-02-06 12:02:20 [ model ] set LS1_CB10:CAV7_D1842:AMP            with     1.000000e+00 which was     1.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB10:CAV7_D1842:FREQ           with     8.050000e+07 which was     8.050000e+07
2017-02-06 12:02:20 [ model ] set LS1_CB10:SOL3_D1849:B              with     7.900000e+00 which was     7.900000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB10:DCH_D1849:ANG             with     2.458691e-05 which was     0.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB10:DCV_D1849:ANG             with     1.225241e-04 which was     0.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB10:CAV8_D1854:PHA            with    -4.000000e+01 which was    -4.000000e+01
2017-02-06 12:02:20 [ model ] set LS1_CB10:CAV8_D1854:AMP            with     1.000000e+00 which was     1.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB10:CAV8_D1854:FREQ           with     8.050000e+07 which was     8.050000e+07
2017-02-06 12:02:20 [ model ] set LS1_CB11:CAV1_D1866:PHA            with    -4.000000e+01 which was    -4.000000e+01
2017-02-06 12:02:20 [ model ] set LS1_CB11:CAV1_D1866:AMP            with     1.000000e+00 which was     1.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB11:CAV1_D1866:FREQ           with     8.050000e+07 which was     8.050000e+07
2017-02-06 12:02:20 [ model ] set LS1_CB11:SOL1_D1872:B              with     8.000000e+00 which was     8.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB11:DCH_D1872:ANG             with    -2.263411e-06 which was     0.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB11:DCV_D1872:ANG             with     1.151055e-04 which was     0.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB11:CAV2_D1878:PHA            with    -2.100000e+01 which was    -2.100000e+01
2017-02-06 12:02:20 [ model ] set LS1_CB11:CAV2_D1878:AMP            with     1.000000e+00 which was     1.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB11:CAV2_D1878:FREQ           with     8.050000e+07 which was     8.050000e+07
2017-02-06 12:02:20 [ model ] set LS1_CB11:CAV3_D1882:PHA            with    -2.100000e+01 which was    -2.100000e+01
2017-02-06 12:02:20 [ model ] set LS1_CB11:CAV3_D1882:AMP            with     1.000000e+00 which was     1.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB11:CAV3_D1882:FREQ           with     8.050000e+07 which was     8.050000e+07
2017-02-06 12:02:20 [ model ] set LS1_CB11:CAV4_D1886:PHA            with    -2.100000e+01 which was    -2.100000e+01
2017-02-06 12:02:20 [ model ] set LS1_CB11:CAV4_D1886:AMP            with     1.000000e+00 which was     1.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB11:CAV4_D1886:FREQ           with     8.050000e+07 which was     8.050000e+07
2017-02-06 12:02:20 [ model ] set LS1_CB11:SOL2_D1892:B              with     6.800000e+00 which was     6.800000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB11:DCH_D1892:ANG             with    -5.634762e-06 which was     0.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB11:DCV_D1892:ANG             with     1.342950e-04 which was     0.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB11:CAV5_D1898:PHA            with    -2.100000e+01 which was    -2.100000e+01
2017-02-06 12:02:20 [ model ] set LS1_CB11:CAV5_D1898:AMP            with     1.000000e+00 which was     1.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB11:CAV5_D1898:FREQ           with     8.050000e+07 which was     8.050000e+07
2017-02-06 12:02:20 [ model ] set LS1_CB11:CAV6_D1902:PHA            with    -2.100000e+01 which was    -2.100000e+01
2017-02-06 12:02:20 [ model ] set LS1_CB11:CAV6_D1902:AMP            with     1.000000e+00 which was     1.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB11:CAV6_D1902:FREQ           with     8.050000e+07 which was     8.050000e+07
2017-02-06 12:02:20 [ model ] set LS1_CB11:CAV7_D1906:PHA            with    -2.100000e+01 which was    -2.100000e+01
2017-02-06 12:02:20 [ model ] set LS1_CB11:CAV7_D1906:AMP            with     1.000000e+00 which was     1.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB11:CAV7_D1906:FREQ           with     8.050000e+07 which was     8.050000e+07
2017-02-06 12:02:20 [ model ] set LS1_CB11:SOL3_D1912:B              with     8.200000e+00 which was     8.200000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB11:DCH_D1912:ANG             with     2.326305e-05 which was     0.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB11:DCV_D1912:ANG             with     1.354250e-04 which was     0.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB11:CAV8_D1918:PHA            with    -4.000000e+01 which was    -4.000000e+01
2017-02-06 12:02:20 [ model ] set LS1_CB11:CAV8_D1918:AMP            with     1.000000e+00 which was     1.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_CB11:CAV8_D1918:FREQ           with     8.050000e+07 which was     8.050000e+07
2017-02-06 12:02:20 [ model ] set LS1_BTS:DCH_D1937:ANG              with     6.767737e-05 which was     0.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_BTS:DCV_D1937:ANG              with     4.917045e-05 which was     0.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_BTS:QH_D1942:GRAD              with    -2.591660e+01 which was    -2.591660e+01
2017-02-06 12:02:20 [ model ] set LS1_BTS:QV_D1950:GRAD              with     2.331490e+01 which was     2.331490e+01
2017-02-06 12:02:20 [ model ] set LS1_BTS:DCH_D1964:ANG              with     9.546942e-05 which was     0.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_BTS:DCV_D1964:ANG              with     9.689885e-05 which was     0.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_BTS:QH_D1969:GRAD              with    -2.158410e+01 which was    -2.158410e+01
2017-02-06 12:02:20 [ model ] set LS1_BTS:QV_D1976:GRAD              with     2.242750e+01 which was     2.242750e+01
2017-02-06 12:02:20 [ model ] set LS1_BTS:DCH_D1997:ANG              with     1.007452e-04 which was     0.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_BTS:DCV_D1997:ANG              with     8.152786e-05 which was     0.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_BTS:QH_D2002:GRAD              with    -1.821570e+01 which was    -1.821570e+01
2017-02-06 12:02:20 [ model ] set LS1_BTS:QV_D2013:GRAD              with     1.821570e+01 which was     1.821570e+01
2017-02-06 12:02:20 [ model ] set LS1_BTS:DCH_D2024:ANG              with     7.452206e-05 which was     0.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_BTS:DCV_D2024:ANG              with     8.885057e-05 which was     0.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_BTS:QH_D2029:GRAD              with    -1.821570e+01 which was    -1.821570e+01
2017-02-06 12:02:20 [ model ] set LS1_BTS:QV_D2042:GRAD              with     1.821570e+01 which was     1.821570e+01
2017-02-06 12:02:20 [ model ] set LS1_BTS:DCH_D2061:ANG              with     9.272445e-05 which was     0.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_BTS:DCV_D2061:ANG              with     1.140370e-04 which was     0.000000e+00
2017-02-06 12:02:20 [ model ] set LS1_BTS:QV_D2066:GRAD              with    -1.543190e+01 which was    -1.543190e+01
2017-02-06 12:02:20 [ model ] set LS1_BTS:QH_D2073:GRAD              with     1.489850e+01 which was     1.489850e+01
2017-02-06 12:02:20 [ model ] set LS1_CH01:CAV1_D2085:PHA            with    -9.000000e+01 which was    -9.000000e+01
2017-02-06 12:02:20 [ model ] set LS1_CH01:CAV1_D2085:AMP            with     4.700000e-01 which was     4.700000e-01
2017-02-06 12:02:20 [ model ] set LS1_CH01:CAV1_D2085:FREQ           with     8.050000e+07 which was     8.050000e+07
2017-02-06 12:02:20 [ model ] set LS1_CH01:CAV2_D2089:PHA            with    -9.000000e+01 which was    -9.000000e+01
2017-02-06 12:02:20 [ model ] set LS1_CH01:CAV2_D2089:AMP            with     4.700000e-01 which was     4.700000e-01
2017-02-06 12:02:20 [ model ] set LS1_CH01:CAV2_D2089:FREQ           with     8.050000e+07 which was     8.050000e+07
2017-02-06 12:02:20 [ model ] set LS1_CH01:CAV3_D2096:PHA            with    -9.000000e+01 which was    -9.000000e+01
2017-02-06 12:02:20 [ model ] set LS1_CH01:CAV3_D2096:AMP            with     4.700000e-01 which was     4.700000e-01
2017-02-06 12:02:20 [ model ] set LS1_CH01:CAV3_D2096:FREQ           with     8.050000e+07 which was     8.050000e+07
2017-02-06 12:02:20 [ model ] set LS1_CH01:CAV4_D2100:PHA            with    -9.000000e+01 which was    -9.000000e+01
2017-02-06 12:02:20 [ model ] set LS1_CH01:CAV4_D2100:AMP            with     4.700000e-01 which was     4.700000e-01
2017-02-06 12:02:20 [ model ] set LS1_CH01:CAV4_D2100:FREQ           with     8.050000e+07 which was     8.050000e+07
2017-02-06 12:02:20 [ model ] set LS1_BTS:DCH_D2114:ANG              with     1.083519e-04 which was     0.000000e+00
